# period (s)    DM              RA (J2000, deg) Dec (J2000, deg)
0.5306610	1.95E+01	126.7140970	26.6232750
1.8489190	5.29E+01	127.0692730	-34.2852910
0.3116740	2.54E+02	127.8851250	-44.1033060
0.1211160	2.41E+02	128.5679170	-41.9975000
0.3846450	2.00E+01	128.7083330	-60.5833330
0.5414040	1.12E+02	128.7628330	-37.1309720
0.0893280	6.80E+01	128.8358810	-45.1763540
1.2737680	1.29E+01	129.2735080	6.1707110
0.7516240	1.47E+02	129.3382570	-41.5873250
0.3085810	1.17E+02	129.5783380	-26.3582080
1.7039460	2.19E+02	129.6283330	-39.7894440
0.7206120	1.57E+02	130.1411670	-53.5431940
0.6443540	1.97E+02	130.5223750	-48.8557780
0.2089560	1.78E+02	130.7911830	-50.3786390
1.3658600	3.66E+01	130.8909170	7.3132780
1.1160970	9.42E+01	131.5252520	-35.5612920
1.6022280	3.47E+01	132.2562820	80.4830900
0.3679530	9.13E+01	132.4274580	-63.3763890
0.5750720	4.73E+02	133.8315420	-46.9729440
0.0646860	2.38E+02	133.9007500	-46.7370560
1.2675360	8.66E+01	133.9100560	-33.5275840
0.9625090	9.50E+01	134.2471250	-61.6314720
0.3267740	1.84E+02	134.4798290	-44.4028670
0.0111100	7.57E+01	135.1831400	-31.7419170
0.4419950	1.99E+02	135.4171670	-46.4134720
0.6603130	7.60E+01	135.6350000	-63.4200000
0.5495530	5.11E+01	136.0450000	-74.9952220
0.9651710	1.46E+02	136.2466670	-42.7705560
0.9882810	1.17E+02	136.3495830	-45.6147220
0.3462870	1.96E+02	136.4663420	-51.4635310
0.2535560	1.04E+02	136.8162500	-51.9664580
0.1067550	1.80E+02	137.1480420	-49.2184720
0.4016260	1.59E+01	137.1590920	-17.6604640
1.3628900	5.43E+01	137.4000000	-72.2023330
1.5679940	1.32E+01	140.3088970	62.9038640
0.4306190	2.73E+01	140.5584250	6.6398060
0.9502890	2.37E+02	140.5623370	-49.8200220
0.7462950	1.53E+02	141.0362080	-53.0456110
0.7395010	5.74E+01	141.1291670	-58.2351110
0.7618860	2.30E+01	141.9041670	23.7833330
4.3921590	1.22E+02	143.0952500	-53.4530560
1.9316270	1.02E+02	143.1631250	-32.2872780
1.4447730	1.00E+02	143.6179170	-52.8242220
0.5704090	1.14E+02	143.7425000	-41.9054170
0.0875450	1.35E+02	145.2425830	-54.4779440
0.6585580	1.58E+02	145.4214460	-52.7345780
0.6643670	1.80E+02	145.5659580	-55.8811940
0.8081270	1.60E+02	145.7269250	-56.9620670
0.5329130	2.51E+01	145.8541670	22.9333330
1.0874180	2.03E+01	145.8754170	16.5269440
0.5702640	1.25E+01	146.1206500	-13.9115640
0.3315860	9.81E+01	146.4093920	-48.5540280
1.0977060	1.54E+01	146.5316670	9.8652780
0.8510500	2.90E+01	146.8416670	27.7000000
1.3738150	1.67E+02	148.0716670	-38.6528330
0.2530650	2.96E+00	148.2887900	7.9265970
